-0.30088696	-0.7011902	-0.36248735	2.3350782	0.5753951	-1.0035878	0.33973855	-0.12990762	-0.17088154	1.6343035	1.6260587	0.18312158	-1.5750815	-0.869037	-1.3798405	-1.4463037	1.0555787	-0.9596847	-0.58818036	0.9181981	3.536568	0.35409495	-0.6791271	-1.7935289	0.84497535	1.4999593	-0.055604037	-0.4956393	-0.8885693	-3.180888	-1.1349182	-0.5486396	1.1590613	1.0312454	-1.6223798	-0.0362553	1.1469369	-1.3486698	-0.5072749	-0.0124746235	-1.2607425	-0.62938905	0.59870416	-1.2668393	-0.80023193	0.17738049	-2.2801538	1.7507522	-0.34615526	1.3305647
-0.49058712	-0.51745933	-1.1402973	1.1982002	1.9940767	0.34563765	1.1954122	-0.7470936	0.6147866	1.1783016	1.4656956	0.9526277	-0.80564785	-1.4774605	-0.8820039	0.49124363	0.22726707	0.23740222	0.5102991	0.95578384	2.0603893	-0.39869195	-1.4517004	-1.8569356	1.730063	1.4418674	-0.511707	0.88400865	0.11887966	-1.3147084	-0.6167403	0.7580614	1.1019675	1.8061508	-1.5912284	0.97622406	1.9427743	-0.056329664	-1.2849548	-0.15157658	-0.9114643	-0.0008863793	-0.3222494	-1.6912037	0.6208524	0.55329704	-1.2353548	-0.019726124	-0.04891372	1.1198812
-1.309745	-1.0269461	-1.0096773	0.6311758	1.0643303	-0.9581269	-0.053510386	-0.61868185	-0.8275987	-0.05902336	1.316162	-0.14721084	0.37136066	-0.74397683	-0.45700914	0.15349388	-0.42278525	-1.2083794	0.6126197	-0.41288862	1.9041615	-0.5114053	0.83563983	-0.5439913	0.219823	1.4748325	-0.6595316	-0.33542553	-0.06637574	-0.47104838	0.54652697	-0.9107427	0.2763213	-0.70585966	-0.7934879	0.8969681	0.73235863	1.1003705	-0.80243737	-0.22125117	0.339695	-0.21122572	-0.53543574	0.51501966	0.43088496	-1.0935489	-0.20140873	0.86815196	-0.25620434	-0.8627669
0.74851125	-2.4117372	0.98888034	-0.12325434	-0.24956512	0.60064656	0.37857297	-0.71881163	-1.0218904	0.21752636	-1.5862248	0.66672844	3.0197878	-0.99584424	-0.8086294	0.35764074	0.31515378	-0.60469705	0.3296663	2.2996569	-1.7099903	0.29507467	0.54917806	-1.487975	1.018274	0.4816244	-2.6734216	0.7381002	0.277958	-1.6658449	0.53412	-0.28824398	-1.7604371	1.2939852	1.5777024	-1.0596583	0.96494985	-1.4842801	-0.1541731	-0.9148274	-0.1550266	-0.17215584	1.3279477	-1.3219713	-0.3686516	-0.08906672	0.5353403	0.6192298	-1.8803303	-1.067887
0.4259762	-2.0055792	-0.062243715	1.4807601	0.9952079	1.8569762	-2.0419483	0.48138082	-0.32934433	1.5028191	-1.0362637	0.0686394	2.0933793	0.09013175	0.71767396	-1.4326674	1.0067419	0.866871	-1.0601763	1.8265488	-1.0028825	-0.8413449	0.8228289	-4.907468	1.0426214	-0.80222356	1.1107684	1.4419862	-0.4952866	-1.1559931	0.51277447	-1.4624357	-2.7092836	-0.15454578	0.095970646	-0.10914387	0.060124055	0.7036139	-2.0605645	-0.9797822	-0.046392202	0.09331513	-0.29782274	0.50211227	-0.19742012	0.31073186	1.0286264	-0.2855506	-0.4272339	-0.4431902
0.6625461	-1.7836086	-0.47062132	1.4098656	0.35414457	-1.0180881	-1.0396448	-0.70570236	0.47245112	-0.10394261	1.5901331	-0.39380762	1.411812	-0.7679623	-1.6337	0.54917276	0.13145597	0.84344596	0.09255346	0.82079154	1.0309641	-0.08706905	0.052038033	-1.8286555	0.18932122	-0.024184283	-0.7497011	1.089116	0.007910889	-1.5061315	-0.658152	-0.7698358	0.13357295	0.78016424	0.25330526	0.45205757	-0.23737986	-0.77729225	-0.95717764	-0.26610002	-1.8651218	0.6820225	0.42260146	-0.22174317	1.255715	-1.8573457	-0.31841174	1.9312856	-0.06746199	0.08952769
-1.4969695	-1.0591639	-1.506281	0.32254395	0.37488294	-1.1043077	-0.16496825	-0.78766954	-0.7682992	0.18583171	1.495098	-0.36438286	0.06065671	-1.1854329	-0.25063393	-0.025368728	-0.5423251	-1.3418747	0.6673191	-0.14661825	1.8038605	-0.7614959	0.47984508	-0.9456592	-0.111242816	1.6055156	-0.17889823	-0.22506045	-0.13524507	-0.37081668	1.0524898	-1.1140302	0.05836956	-0.78991044	-1.0770378	1.0894516	1.1336609	0.7476403	-0.7065797	-0.6373293	-0.26408026	-0.73327464	-0.2035752	0.08840394	0.72906184	-1.2408178	-0.5526215	0.43675697	-0.12553698	-1.0327289
1.6561142	-0.4398455	-1.4902998	0.68527824	-0.6496111	1.362627	-0.17470886	-2.082661	2.9530826	0.3650899	-1.8346756	1.3816339	-0.33379596	-1.345699	-1.469857	-2.842522	-0.009402553	0.07508489	0.3440498	-2.5933123	3.927126	0.027299235	-1.4867498	-0.29438117	0.1400287	0.006970658	-2.7159686	1.4586926	-0.76562357	-0.36903134	-2.2332113	0.24740204	0.4093613	3.6349838	-1.1921527	-0.22316897	1.1124004	-0.1391862	-2.4713874	-2.889428	-1.5611713	-1.0590993	1.1270357	-0.20788792	1.6699737	-0.2743072	-0.70027643	-0.15871064	-0.9560612	-2.1406546
-1.8931173	-0.8173883	-1.1558175	-0.19845739	0.8009515	-1.0240265	-0.082877286	-0.9538493	-1.0478771	0.085902564	1.2658215	-0.39639607	0.20098764	-0.9787451	-0.27716684	-0.11696989	-0.34893063	-1.4358163	0.08138811	-0.5019727	2.1309502	-0.13456203	0.7102569	-0.5059175	-0.17813705	1.631028	-0.88973147	0.03442253	-0.37389916	-0.25014263	0.7083988	-0.7186763	0.2867334	-1.377114	-0.15043296	0.8291231	1.2190106	1.1408448	-0.84366447	-0.098829284	0.34574354	-0.8684232	-0.5037175	0.43147781	0.79776037	-1.0518038	-0.3949665	0.5868882	-0.09127691	-0.632646
0.79025435	-1.6703042	-0.15210673	1.3301388	1.7269727	-0.51382834	-0.5057362	-0.7774284	0.50450516	-0.29201132	0.32148492	-0.324627	2.1496706	-0.35835207	-1.4084824	0.016965216	0.20520788	0.51362854	0.56704336	1.7540268	-0.004430689	-0.19807906	0.114282876	-0.7563672	0.10749486	0.82828873	-0.45587495	1.0131001	1.189074	-1.2494822	-0.41529027	-1.0684704	0.14726081	0.22166263	0.68361735	0.26339856	0.64186406	0.114130214	-1.2243048	-0.2456607	-0.670388	-1.0628349	0.024630878	-0.16521965	1.3287379	-0.67424476	0.08717446	0.43694136	-0.25937712	-1.1707371
-1.7910446	-1.2780044	-0.779789	0.9700724	0.21739888	-0.70179623	0.43516073	0.019835632	-1.3211632	-0.8118466	0.96506435	0.23919459	0.23419677	-0.37761432	-0.733709	0.121367164	-0.6501227	-1.8294193	-0.47036946	-0.5335539	1.4595512	-0.38788208	1.107399	0.33738863	-0.31041577	0.8200834	-0.86827266	-0.27982238	-0.0017207031	-0.3338556	1.3731874	-1.0646709	0.19597074	-1.895961	-0.36118916	1.0265747	1.1728308	0.931989	-0.9412118	0.69043565	0.73361254	-0.028693173	-0.08568427	0.27971014	0.099374875	-1.203529	-0.32959908	0.5254326	-0.62281054	0.11002859
0.64677674	-1.7947239	-0.6699159	0.87718236	1.1006291	0.26018336	0.45732	-2.137528	0.85006773	-0.22828157	2.2746024	-0.09004989	2.4252062	-1.50003	-0.7310371	0.15800913	-0.01697323	-0.4191446	-0.54001755	0.053725176	1.9114174	1.1179599	0.49747398	0.7709645	0.80176723	2.5629935	-1.0180492	1.1502886	-1.211445	0.116296366	1.6981682	-0.17981215	1.2687733	0.8472609	-1.3875059	-2.5774093	0.87392664	2.5781026	1.0280396	0.29452026	0.8853027	1.4753361	0.40967488	-1.2933769	0.34402782	0.8068388	-0.6123937	-0.9995839	1.3864586	-1.709681
0.11275039	-1.2780646	-0.9344206	0.84012985	1.8569556	0.48040834	1.2190671	-2.3067038	0.87108254	0.81202716	2.870487	0.30952635	0.092025965	0.059371904	-1.3586106	0.79174364	-0.65342027	-0.24181606	0.932214	-0.04236138	1.3048007	-1.8873007	-0.49973097	-0.8778688	1.1760405	1.9163756	-0.13579212	-0.98406404	0.34156737	-1.3320315	-1.7138697	1.756595	0.09444506	0.11604529	-2.0512235	1.3009971	-0.7601652	-0.22948536	-2.5614614	-0.6838798	0.77584034	0.009573395	2.169309	-0.8784592	0.76569796	1.49218	-2.326976	-1.8113363	-1.393619	-2.2819211
0.011702844	-0.5573464	0.24679808	0.84990054	-0.81420165	-0.139376	0.20415299	-1.2346998	-0.25380298	0.77031606	-1.4990658	0.2398106	-0.07238375	-1.0624149	0.1333733	1.1867791	-0.57333857	-0.7734222	0.27877522	-1.1106877	0.11173392	0.78534967	-1.3643945	-1.4297627	0.053840738	-0.5728747	-1.1109973	1.0497113	-0.35266873	-0.70145065	0.8559906	-0.13933834	-0.35331342	2.2694247	-0.6604866	-1.0181051	-0.13880056	-0.56002283	-1.5687435	-2.792747	-0.9545161	-0.4188966	1.6257051	0.0058727716	1.0906806	-1.4798576	0.55639106	1.1614177	1.295518	-0.0103433635
2.1536365	-2.183041	0.49906078	3.3662932	0.6829185	0.03523685	1.3736308	-2.2761114	-1.4472495	0.7298374	-0.64920443	0.07476791	-0.5058173	-2.1525996	-0.41087008	1.3467084	-4.8122706	1.1210278	-2.580074	-0.48724684	-2.264259	2.1697311	-0.70364004	-1.4245652	-0.6186624	-0.3689055	1.544644	-0.1046445	1.5243378	0.34817663	0.9471815	0.9256874	-0.63650805	1.6131151	0.44795784	-0.13443074	-1.5248122	-1.4362364	-1.6182501	-0.1801708	0.8320004	-1.4399953	-1.5994627	2.325359	1.0438269	0.080404386	-4.9127054	-0.04941756	2.522817	-2.2747445
-1.1963485	-0.55675805	2.772102	-1.5203948	-0.87124294	1.1115944	-0.16730934	-0.24457249	0.7201604	-0.01034327	1.2900764	0.19035889	0.32879218	1.6259434	-0.727551	1.5324013	-0.6524142	2.5098119	1.2036701	-0.6534356	0.28079873	1.3849459	2.6593568	0.52771896	-0.39755818	0.58668023	0.5618504	-1.3141433	1.0075647	-1.0767272	-1.0752482	0.99617726	-1.9219953	0.45238042	0.074431896	1.683227	0.6201281	0.9091906	0.66388714	-0.51447093	0.17314711	-0.23794755	-1.7074838	-0.25847518	0.41592154	1.526252	-1.7847944	-1.2191074	1.2011415	-2.3912053
0.042883225	-0.8082081	2.2507327	1.2417624	1.7284869	-1.2977234	0.22303079	-1.0774201	-1.2891514	1.2952963	-1.5783024	0.21482387	-0.81466156	-2.3108656	-0.83616596	0.32344782	-0.91946524	-0.40383258	1.4275521	-2.1180964	-1.778934	1.5061541	0.19205184	-2.0223963	-0.9290259	-0.61576253	-0.979404	-0.7425174	0.46259266	-0.9770495	0.53604466	-0.61218375	-1.3065091	2.626135	-1.3201073	0.26056314	-2.4143047	-0.25730616	-0.40530694	-2.1030812	-0.9908972	-0.8949081	0.6167084	0.94423497	-0.68546456	-1.9225143	-0.8074869	-0.7409841	-1.5598099	-0.607003
1.1821084	-1.8724977	-0.5067535	-0.21304134	2.1527677	0.8652937	-2.41101	-0.23699714	-0.3262446	-0.26792896	-0.010145209	0.6806813	2.6185913	-0.7681493	-3.2575264	-0.18312953	1.4787562	0.46079525	0.08315748	1.522638	-0.9268784	0.7186534	0.85666347	-2.5305307	-0.3169097	-0.654358	-1.5538422	1.3485211	0.5595823	-0.8716554	-1.2847586	-0.7761043	1.366726	-0.46356395	0.97048956	0.7302687	0.4623715	0.34954482	0.3686504	0.36510813	-0.9044713	-0.31947908	-0.73417234	-2.1954489	0.18744175	0.43238947	-1.1802564	-0.62916446	-0.19655682	-1.7439816
-1.56417	-1.6169735	-1.6545798	2.6871293	-1.3298029	-1.0366561	-1.2195114	0.4641077	0.5937833	0.7881114	0.99796623	0.5290706	0.06507014	-1.1450953	-0.08506809	1.9701233	0.25115097	-1.779889	2.7533703	1.7048742	2.7857141	0.14881724	-1.7257206	-2.4242086	1.6782696	0.48429233	-1.0510337	2.8846023	-1.875073	-0.46016687	0.18347782	1.6602906	0.600961	2.1368499	-1.4689275	0.33219066	0.8314879	1.0279387	-2.504436	2.0268245	-1.4581324	0.29271647	-0.20614175	-0.86435485	1.1394944	0.9212279	0.0058315764	-0.029617608	0.47064033	-1.0909238
-0.8846492	-0.02689137	0.008372651	2.7944543	0.1611569	-0.43044195	-1.3615406	-0.9488812	1.8436723	-0.8581616	-0.23573302	0.589612	0.47187772	0.15917568	-0.9490572	-2.5022206	-2.1802745	0.70496535	0.18872532	1.3608847	1.4510661	2.899917	0.61492556	-2.6043835	1.7981899	0.5844468	-1.5999647	1.9819744	0.2532639	-1.159801	-1.0157869	0.3386482	1.5472242	1.4129204	2.164473	0.23391038	0.7254205	1.241397	-0.85122174	-0.035254657	1.2271094	-1.2152473	0.37024772	1.3646035	2.4383771	-2.2736742	-0.45030752	2.1272218	2.110859	3.8378043
1.5284725	-0.0009644044	0.29608476	-0.6678222	-1.0381334	-0.6028454	0.4783133	1.3908339	-2.1809282	-0.9108917	2.4125154	-1.302386	2.8042407	-0.33703977	0.6766263	-0.12826413	-0.20450579	0.55197334	-0.06747086	-0.046133686	1.9785665	-0.5540417	1.5000784	-0.5209031	0.07169056	-0.10761436	-1.1458052	-0.16553636	0.5387016	-0.21609741	-0.61075556	0.4681176	0.48657987	0.5293348	0.43568125	-0.7590148	0.52645856	-0.5331294	-1.307155	0.47831902	-1.1937819	-0.29203263	-0.87107086	3.3149981	-1.1395528	-0.500638	-0.9429947	-1.0753412	-1.9522672	-0.23633221
0.67923975	-1.1499262	-1.0464721	1.0214626	1.2823869	-1.091336	-1.747143	-1.6875623	1.1397139	0.71383286	0.21665752	-2.2626708	0.98638016	-0.2339178	-0.6548797	0.7970721	-0.06129398	-1.3915501	0.9939188	0.57158065	-0.08427553	-0.39856377	-0.030219773	-0.43224648	1.3679372	1.7229661	-0.3945797	-2.3104157	0.44920892	-0.45531517	-0.24538556	-1.0600741	0.24217346	0.17873985	-1.34245	0.7376843	0.21428397	1.2646959	0.47014448	0.19151807	1.1345755	-0.47516087	1.512183	1.4027711	-0.6449014	-0.20582798	0.22606951	-1.2432989	0.8839306	-1.7130458
-1.3177898	0.376118	0.24984503	0.23860022	-0.004941103	-0.70474714	0.44114107	0.36448124	-0.6643883	-0.83691466	1.6484895	-0.55591947	-0.121233456	0.54447335	0.54059446	-0.6583598	0.907231	-0.15630457	-0.62993234	-1.6958818	0.7556296	-0.9222856	0.4756683	0.3370425	-1.0406723	0.08378415	-1.5367709	-0.43548846	-0.05679301	1.0791932	0.688571	-1.2050606	0.55323535	-2.4562454	-0.91098523	0.25726235	1.9075292	0.15447573	-0.15831247	0.8916624	-0.18876347	-0.5471851	-1.5601355	0.31451952	1.2615614	-0.7803938	0.19289152	-2.0552945	0.51267135	0.35483563
0.67766136	-1.2245576	0.106964074	1.6720849	-1.3988997	-0.29292098	-2.7431142	1.2166122	0.2600808	1.2295545	0.45499107	1.0646002	-0.54278713	-1.2149639	-0.5711254	0.42039418	0.38634598	-1.8703623	-2.6132987	2.4505672	-2.108246	0.9684657	-0.5958917	0.5584115	-0.3982204	0.5077587	-3.6393373	2.0859902	-3.1126842	-0.4711356	-0.4810828	0.7338795	-4.0136466	0.2442011	-0.06730674	-1.3571875	0.74966574	-0.83750856	1.277837	1.269876	0.46597815	0.19717598	-2.5642114	-0.9872707	0.3858388	-1.7660135	-1.7583092	0.6122007	-1.2321379	0.78497535
-0.7809622	-0.7747356	3.3071537	0.22365242	2.9624805	0.9554221	1.4269001	-0.2519588	0.03362568	-0.62900704	-1.5876676	-0.8460944	-0.2582617	-1.490313	-2.3521338	-1.1384186	-0.9168323	-0.0058386223	0.34903276	-2.291746	-1.3517002	0.52003366	1.3233374	0.35421237	-0.3283678	-0.30820066	-1.9145359	1.6551489	0.16718686	0.12979402	0.32989773	0.34988004	-0.5361589	2.0750973	-1.6677139	0.37170306	-2.0873191	-1.3900518	-1.4885601	-1.3891851	-2.0276406	1.1201701	-0.39996222	0.5458215	-1.101127	-2.4116106	0.7358637	-1.9144458	-0.918755	0.23586985
-1.3241738	-0.18718931	-0.068162985	0.2530325	0.050326202	-1.1055466	0.00787125	-0.619872	-0.8525718	-1.4691834	0.16131915	-0.27400154	-0.5846327	0.55277866	0.12737355	0.42906678	1.1414688	0.0705341	-1.8139042	-1.102646	0.8155599	0.43746614	-0.08342971	0.9175176	-0.17976789	0.45437923	-0.76765627	0.2744161	0.10398101	0.13978063	0.8225352	-1.0187997	-0.14622748	-1.8675731	-1.2705218	1.4045501	0.5363171	0.17694616	-0.86815715	1.6389345	0.30097002	-1.2252963	0.6404311	1.6101651	0.30190846	-0.8815217	0.78028446	-0.63199174	1.5295792	0.8884486
-0.97302777	0.23182067	-1.1339167	-0.7566903	-0.08867205	-1.075012	0.17670357	-1.3746809	-0.92455894	0.07387807	0.7138024	-0.3545994	0.38582236	0.11798173	-0.15970844	0.6742444	0.85954136	0.1841325	-0.20133404	-0.91117865	1.0086541	-0.32633808	-0.597786	-0.85467124	1.1361188	0.2084483	-0.051255815	-0.22942305	0.6197539	-0.32154322	-1.0870341	-1.8459382	1.4435551	0.50809413	-1.2304248	0.100866504	-0.035184324	0.21988654	-0.7446073	0.2304971	-0.052652337	-0.29202005	1.2091652	0.63799846	0.37342116	-1.4273015	-0.9154837	-0.18124248	1.3902696	0.5664769
